thisRow.t,notes,trials.label,trials.nReps,trials.startVal,trials.maxVal,trials.minVal,trials.stepSizes,trials.stepType,trials.nUp,trials.nDown,trials.nReversals,trials.thisIndex,trials.thisRepN,trials.thisN,trials.direction,trials.stepSize,trials.intensity,trial.started,resp.started,text_2.started,surround.started,center.started,surround.stopped,center.stopped,text_3.started,text_2.stopped,trial.stopped,trials.response,end.started,text_4.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
56.965078958077356,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,21,40,up,0.1,0.7000000000000001,56.96236112504266,56.965078958077356,56.965078958077356,57.45973508304451,57.45973508304451,57.52983441599645,57.52983441599645,57.52983441599645,57.4630616659997,58.712748041027226,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
58.71529341605492,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,21,41,up,0.1,0.8,58.7128795000026,58.71529341605492,58.71529341605492,59.210484832990915,59.210484832990915,59.280579457990825,59.280579457990825,59.280579457990825,59.213844000012614,60.13054491602816,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
60.13327041605953,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,22,42,up,0.1,0.8,60.130712041049264,60.13327041605953,60.13327041605953,60.627836666069925,60.627836666069925,60.6975594580872,60.6975594580872,60.6975594580872,60.63143437507097,61.84776454104576,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
61.850525250076316,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,22,43,down,0.1,0.7000000000000001,61.847931791096926,61.850525250076316,61.850525250076316,62.345266874996014,62.345266874996014,62.41531800001394,62.41531800001394,62.41531800001394,62.34858604101464,63.214976916089654,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
63.217650291044265,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,23,44,up,0.1,0.8,63.21514266601298,63.217650291044265,63.217650291044265,63.71251933299936,63.71251933299936,63.78261841600761,63.78261841600761,63.78261841600761,63.71581487508956,64.8057591660181,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
64.81314354110509,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,23,45,up,0.1,0.9,64.80592708301265,64.81314354110509,64.81314354110509,65.30190350010525,65.30190350010525,65.37995737500023,65.37995737500023,65.38327945803758,65.30190350010525,66.08287145802751,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
66.08554475009441,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,24,46,down,0.1,0.8,66.0830382501008,66.08554475009441,66.08554475009441,66.58051741600502,66.58051741600502,66.65220904105809,66.65220904105809,66.65220904105809,66.58363941602875,67.21682366600726,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
67.21934404107742,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,24,47,down,0.1,0.7000000000000001,67.21697116608266,67.21934404107742,67.21934404107742,67.71433270804118,67.71433270804118,67.78450562502258,67.78450562502258,67.78450562502258,67.71886787505355,68.48723800003063,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
68.49803637503646,,high_start,50,20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,0,25,48,up,0.1,0.8,68.48739120806567,68.49803637503646,68.49803637503646,68.98532341606915,68.98532341606915,69.0515339160338,69.0515339160338,69.06495537504088,68.98532341606915,69.56800162501168,1,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
69.57067258306779,,low_start,50,-20,30,-30,"[5, 2, 1, 0.5, 0.25, 0.1]",lin,1,1,7,1,25,49,down,0.1,0.7000000000000001,69.56816170806997,69.57067258306779,69.57067258306779,70.065405500005,70.065405500005,70.13561970810406,70.13561970810406,70.13561970810406,70.06894762499724,71.16860029101372,0,,,704272,001,2025-08-11_14h36.16.943,tilt_staircase,2024.2.4,None,2025-08-11 14h36.23.389787 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1686602080008,71.17174550006166,,,,,,,,
