center,surround,type,surr_type,surr_opacity,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,text_4.started,surround_grating.stopped,center_grating.stopped,trial.stopped,resp.keys,resp.rt,resp.duration,break_2.started,break_2.stopped,key_resp_10.keys,text_2.started,key_resp_10.started,key_resp_10.rt,key_resp_10.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,sub,ses,date,expName,psychopyVersion,frameRate,expStart,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,388,388,495,508.9023947090027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.89339933400333,508.9023947090027,509.39489916699677,509.39489916699677,509.46726874999877,509.46726874999877,509.46726874999877,510.08565445899876,left,1.1818980000025476,None,510.08607295899856,510.0861192500015,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,389,389,62,510.0953201250013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.0865247499969,510.0953201250013,510.58497575000365,510.58497575000365,510.65825187500013,510.65825187500013,510.65825187500013,511.22505349999847,right,1.1274890000058804,None,511.2254105000029,511.22544970900344,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
2.5,0.0,p2,noss,0,,,,,,,,,0,390,390,670,511.23453070899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.2257826249988,511.23453070899996,511.7274535000033,511.7274535000033,511.80060370900173,511.80060370900173,511.80060370900173,512.4413494999972,right,1.2015474590007216,None,512.4417178750009,512.4417549589998,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.5,0.0,m2,noss,0,,,,,,,,,0,391,391,588,512.450568334003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.4420933340007,512.450568334003,512.9447366250024,512.9447366250024,513.0172547089969,513.024214709003,513.024214709003,513.6853906250035,left,1.2334947499984992,None,513.6858131249974,513.6858614169978,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,392,392,220,513.6954562500032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.6862679170008,513.6954562500032,514.1836607500009,514.1836607500009,514.2581286670029,514.2581286670029,514.2581286670029,516.6530113749977,right,2.956156000000192,None,516.6534347920024,516.653479792003,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.9444444444444446,-15.0,p1,negs,100,,,,,,,,,0,393,393,444,516.6626791250019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.6538864589966,516.6626791250019,517.1506288340024,517.1506288340024,517.2247576250011,517.2247576250011,517.2247576250011,518.0516087919968,left,1.3799271660027443,None,518.0519614590012,518.0519997919982,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.9444444444444449,-15.0,m1,negs,100,,,,,,,,,0,394,394,362,518.0610288750031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.052341417002,518.0610288750031,518.5449630000003,518.5449630000003,518.6253136250016,518.6178739590032,518.6178739590032,519.0917609590033,left,1.0238762090011733,None,519.0921844999975,519.0922310419992,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.0,0.0,m3,noss,0,,,,,,,,,0,395,395,579,519.1174420419993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0926415840004,519.1174420419993,519.5955598750006,519.5955598750006,519.6672946249964,519.6739190840017,519.6739190840017,520.9926415419977,left,1.8712998340051854,None,520.9930716250019,520.9931178749976,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,396,396,270,521.0026734589992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.9935302090016,521.0026734589992,521.4947555000035,521.4947555000035,521.5674202500013,521.5674202500013,521.5674202500013,522.0420762919966,right,1.037352708997787,None,522.0424954170012,522.0425433339988,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
2.5,0.0,p2,noss,0,,,,,,,,,0,397,397,672,522.0675092919992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.0429510839967,522.0675092919992,522.5454664999997,522.5454664999997,522.6173151670009,522.6241965840018,522.6241965840018,523.2527030839992,right,1.183775292003702,None,523.2531629590012,523.2532098750016,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
5.777777777777779,15.0,m3,poss,100,,,,,,,,,0,398,398,7,523.2629471670007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.2536212499981,523.2629471670007,523.7511566250032,523.7511566250032,523.8258747090003,523.8258747090003,523.8258747090003,524.5352785420037,right,1.2632024170015939,None,524.5357074589992,524.5357548750035,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,399,399,482,524.545528542003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.5361997500004,524.545528542003,525.0340494999982,525.0340494999982,525.1080721670005,525.1080721670005,525.1080721670005,525.5192695840014,left,0.972560957998212,None,525.5196937500004,525.5197385840002,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,400,400,210,525.5289963749965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.5201438340009,525.5289963749965,526.0184232500033,526.0184232500033,526.0914952919993,526.0914952919993,526.0914952919993,527.241822584001,right,1.7071205419997568,None,527.242181499998,527.2422205839976,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,401,401,70,527.2509996669978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.2425667499992,527.2509996669978,527.7450277090029,527.7450277090029,527.8174879169965,527.8174879169965,527.8174879169965,528.6019677090007,right,1.3445262919995002,None,528.6023253340027,528.6023636669997,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.9444444444444446,-15.0,p1,negs,100,,,,,,,,,0,402,402,476,528.611887209001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.6027107499976,528.611887209001,529.1007367499988,529.1007367499988,529.1753217500009,529.1753217500009,529.1753217500009,529.8519706250008,left,1.2340075419997447,None,529.8523890419965,529.8524354170004,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,403,403,232,529.8612038339998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.8528407920021,529.8612038339998,530.3505936250003,530.3505936250003,530.4248990420019,530.4248990420019,530.4248990420019,531.4851787500011,right,1.6139237919996958,None,531.4855855420028,531.4856248340002,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.4444444444444446,-15.0,m2,negs,100,,,,,,,,,0,404,404,329,531.4927912499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.4859587500032,531.4927912499988,531.9786109999986,531.9786109999986,532.0594086670026,532.0514914590021,532.0514914590021,532.9093267499993,left,1.4101353750011185,None,532.9097637090017,532.9098132500003,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
1.0,0.0,m1,noss,0,,,,,,,,,0,405,405,613,532.9193453749976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.9102164170035,532.9193453749976,533.4114700420032,533.4114700420032,533.4841302920031,533.4841302920031,533.4841302920031,534.0520105839969,right,1.123171999999613,None,534.052426084003,534.0524694999986,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
5.777777777777779,15.0,m3,poss,100,,,,,,,,,0,406,406,4,534.0619791249992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.0528775420025,534.0619791249992,534.5503716669991,534.5503716669991,534.6254337920036,534.6254337920036,534.6254337920036,535.2256134589989,right,1.1604877499994473,None,535.2260374589969,535.2260834999979,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,407,407,413,535.2509270419978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.2265018339967,535.2509270419978,535.729216959,535.729216959,535.8008051249999,535.8079645839971,535.8079645839971,536.8852917089971,right,1.6263244170040707,None,536.885719124999,536.8857624590019,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,408,408,259,536.8949947919973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.8861897919996,536.8949947919973,537.3843090000009,537.3843090000009,537.457938874999,537.457938874999,537.457938874999,537.9690904590025,right,1.0636341250065016,None,537.9694620419978,537.9695088750013,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.0,0.0,m3,noss,0,,,,,,,,,0,409,409,576,537.9791215840014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.9699168750012,537.9791215840014,538.4684182920028,538.4684182920028,538.542410916998,538.542410916998,538.542410916998,539.0520587089995,left,1.069742291001603,None,539.0524753749996,539.0525234590023,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,410,410,239,539.0616846249977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.0529297500034,539.0616846249977,539.551528875003,539.551528875003,539.6255379590002,539.6255379590002,539.6255379590002,540.202582124999,right,1.1396467079975992,None,540.2029357499996,540.2029729999995,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,411,411,222,540.2119678750023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.2033071249971,540.2119678750023,540.7005198339975,540.7005198339975,540.7754917920029,540.7754917920029,540.7754917920029,541.3024715420033,right,1.081279624995659,None,541.3028378340023,541.3028769590019,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.777777777777779,15.0,p1,poss,100,,,,,,,,,0,412,412,176,541.3120051669976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.3032317089965,541.3120051669976,541.8011594999989,541.8011594999989,541.8755805839974,541.8755805839974,541.8755805839974,542.4019382089973,right,1.0809580830027699,None,542.4022884169972,542.4023264999996,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,413,413,431,542.4114518749993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.4026772500001,542.4114518749993,542.8949223340023,542.8949223340023,542.9748521669972,542.9680839170032,542.9680839170032,543.5858508340025,left,1.173255458001222,None,543.5861941670009,543.5862311669989,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.9444444444444449,-15.0,m1,negs,100,,,,,,,,,0,414,414,361,543.5952010839974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.5865597919983,543.5952010839974,544.0841021250017,544.0841021250017,544.1587582919965,544.1587582919965,544.1587582919965,544.7188613749968,left,1.113973250001436,None,544.7192888339996,544.7193337499994,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,415,415,92,544.7284910840026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.7197327920003,544.7284910840026,545.2183845839972,545.2183845839972,545.2914088749967,545.2914088749967,545.2914088749967,545.9761999589973,right,1.2446629999976722,None,545.9765610839968,545.9765987920036,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
0.5,0.0,m2,noss,0,,,,,,,,,0,416,416,596,546.001227959001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.9769383340026,546.001227959001,546.479074750001,546.479074750001,546.5510043749964,546.5510043749964,546.5510043749964,547.8920284170017,left,1.884934334004356,None,547.8924481669965,547.8924944169994,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
3.0,0.0,p3,noss,0,,,,,,,,,0,417,417,699,547.9019978340002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.8929298750008,547.9019978340002,548.3949217499976,548.3949217499976,548.468005374998,548.468005374998,548.468005374998,549.4358006249968,left,1.5319538749972708,None,549.436221750002,549.436266167002,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,418,418,421,549.4455640840024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.4366739999969,549.4455640840024,549.9354359170029,549.9354359170029,550.0080990839997,550.0080990839997,550.0080990839997,550.669152167,left,1.221996083004342,None,550.6695739170027,550.6696215420016,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
2.0,0.0,p1,noss,0,,,,,,,,,0,419,419,648,550.6788888750016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6700223750013,550.6788888750016,551.1668530000024,551.1668530000024,551.2413915840007,551.2413915840007,551.2413915840007,551.826435834002,right,1.14618750000227,None,551.8268578749994,551.8269046249989,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,420,420,87,551.8364482089964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.8273202089986,551.8364482089964,552.3282503750015,552.3282503750015,552.4013921250007,552.4013921250007,552.4013921250007,553.0027066249968,right,1.1567053329999908,None,553.0031223339975,553.0031604589967,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,421,421,40,553.0122532090027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.0035112089972,553.0122532090027,553.5013528339987,553.5013528339987,553.5761088750005,553.5761088750005,553.5761088750005,554.2758827090001,left,1.262395749996358,None,554.2762274589986,554.2762659590007,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,422,422,282,554.3012293749998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.2765985419974,554.3012293749998,554.7789021670033,554.7789021670033,554.8511072499969,554.8511072499969,554.8511072499969,555.7427534169983,left,1.4349252909960342,None,555.7431843340019,555.7432313340032,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,423,423,67,555.7678620000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.7436406670022,555.7678620000006,556.246452542,556.246452542,556.3177343749994,556.3247736249978,556.3247736249978,556.9192816249997,right,1.1436842909970437,None,556.919699584003,556.9197472500018,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-1.4444444444444446,-15.0,PSE,negs,100,,,,,,,,,0,424,424,412,556.9295544999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.9201542500014,556.9295544999986,557.4180001670029,557.4180001670029,557.4929429589974,557.4929429589974,557.4929429589974,558.119546959002,left,1.180672834001598,None,558.1199755839989,558.120020084003,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.277777777777779,15.0,p2,poss,100,,,,,,,,,0,425,425,226,558.1293383750017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.1204464170005,558.1293383750017,558.617676834001,558.617676834001,558.6924308340022,558.6924308340022,558.6924308340022,559.725310834001,left,1.5927370420031366,None,559.7256637090031,559.7257019590033,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
5.777777777777779,15.0,m3,poss,100,,,,,,,,,0,426,426,3,559.7345023340022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.7260302919967,559.7345023340022,560.2287294589987,560.2287294589987,560.3011679170013,560.3011679170013,560.3011679170013,561.0353805420018,left,1.2973457499974757,None,561.0357222500024,561.0357633340027,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.9444444444444446,-15.0,p1,negs,100,,,,,,,,,0,427,427,457,561.0448346249977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.0360969169997,561.0448346249977,561.5286627500027,561.5286627500027,561.6094383750024,561.6017638749981,561.6017638749981,562.1689078749987,left,1.11981991599896,None,562.1693357089971,562.1693815839972,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.277777777777779,15.0,PSE,poss,100,,,,,,,,,0,428,428,137,562.1787492919975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.1697912090021,562.1787492919975,562.6629056250022,562.6629056250022,562.7429842499987,562.7350891669994,562.7350891669994,564.1761846669979,right,1.9931663750030566,None,564.1766077089997,564.176653167,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.4444444444444446,-15.0,m2,negs,100,,,,,,,,,0,429,429,341,564.1863044170022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.177056499997,564.1863044170022,564.6790776249982,564.6790776249982,564.7511852500029,564.7511852500029,564.7511852500029,565.4026220000014,left,1.210783000002266,None,565.4030497499989,565.4030963339974,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.4444444444444446,-15.0,m2,negs,100,,,,,,,,,0,430,430,337,565.4128473340024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.4035129999975,565.4128473340024,565.9010635419982,565.9010635419982,565.9761626249965,565.9761626249965,565.9761626249965,566.9357259169992,left,1.5159541250031907,None,566.9361457089981,566.9361922919998,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.4444444444444446,-15.0,m2,negs,100,,,,,,,,,0,431,431,323,566.9458193750033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9366056669969,566.9458193750033,567.4349914589984,567.4349914589984,567.5091082919971,567.5091082919971,567.5091082919971,568.2529292089966,right,1.3057444170044619,None,568.2533601250034,568.2534062499981,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,432,432,252,568.2633208339976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.2538134589995,568.2633208339976,568.752003374997,568.752003374997,568.8252978750024,568.8252978750024,568.8252978750024,569.1924165000019,right,0.9230202500039013,None,569.1928425840015,569.1928874169971,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.4444444444444446,-15.0,m2,negs,100,,,,,,,,,0,433,433,328,569.2021406670028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.1933099169983,569.2021406670028,569.6947541670015,569.6947541670015,569.7679034589964,569.7679034589964,569.7679034589964,570.352625708998,left,1.1408003330070642,None,570.3529706670015,570.3530068339969,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-0.4444444444444446,-15.0,p2,negs,100,,,,,,,,,0,434,434,484,570.362026750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.3533491249982,570.362026750001,570.8518504590029,570.8518504590029,570.9253876250004,570.9253876250004,570.9253876250004,571.8860331250035,right,1.5226346670024213,None,571.886448792,571.8864947089969,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,435,435,101,571.895603334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.8868761670019,571.895603334,572.3850782500012,572.3850782500012,572.4588599999988,572.4588599999988,572.4588599999988,573.0022014170027,right,1.0996686660000705,None,573.0025585420008,573.0025968339978,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.277777777777779,15.0,PSE,poss,100,,,,,,,,,0,436,436,126,573.0117956250033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.0029396669997,573.0117956250033,573.4958768340002,573.4958768340002,573.5758272500025,573.5758272500025,573.5758272500025,574.5358314999976,right,1.5183428340023966,None,574.5361816250006,574.5362190419983,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
7.277777777777779,15.0,PSE,poss,100,,,,,,,,,0,437,437,157,574.5453792920016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.5365751249992,574.5453792920016,575.0293651669999,575.0293651669999,575.1100024999978,575.101912291997,575.101912291997,575.8192246670005,right,1.265957832998538,None,575.8196499589976,575.819696833998,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,438,438,118,575.8289255839991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.8200853750022,575.8289255839991,576.3180464999969,576.3180464999969,576.3920785000009,576.3920785000009,576.3920785000009,576.926303334003,right,1.0959137919999193,None,576.9267282090004,576.9267753750028,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
8.777777777777779,15.0,p3,poss,100,,,,,,,,,0,439,439,273,576.9373913340023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9271848339995,576.9373913340023,577.4286606669993,577.4286606669993,577.5013104169993,577.5013104169993,577.5013104169993,578.453608208998,right,1.514807749997999,None,578.454022083999,578.4540678339981,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
-2.9444444444444446,-15.0,m3,negs,100,,,,,,,,,0,440,440,312,578.463431791999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.4544755419993,578.463431791999,578.9516348339966,578.9516348339966,579.0265138339964,579.0265138339964,579.0265138339964,579.7428972499984,left,1.2746710830033408,None,579.7433339999989,579.7433830419977,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.777777777777779,15.0,m1,poss,100,,,,,,,,,0,441,441,90,579.7531698750026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.743793374997,579.7531698750026,580.2459424589979,580.2459424589979,580.3180046249981,580.3249021669981,580.3249021669981,581.2096308339969,right,1.4499615840031765,None,581.2100509169977,581.2100979169991,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
6.277777777777779,15.0,m2,poss,100,,,,,,,,,0,442,442,48,581.220731166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.2105040000024,581.220731166999,581.7130191670003,581.7130191670003,581.7846650840002,581.7911075419979,581.7911075419979,582.2594354589964,right,1.0351203340032953,None,582.2597888750024,582.2598282499966,None,,,,,,,,,,,,sofia,0,2025-08-22_15h21.11.774,tilt_mocs,2023.2.3,120.87885016276718,2025-08-22 15h21.24.319574 -0400,
