center,surround,type,surr_type,surr_opacity,thisN,thisTrialN,thisRepN,resp.keys,resp.rt,resp.duration,practice_no_time.thisRepN,practice_no_time.thisTrialN,practice_no_time.thisN,practice_no_time.thisIndex,practice_timed.thisRepN,practice_timed.thisTrialN,practice_timed.thisN,practice_timed.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instr.started,text_5.started,key_resp_2.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instr2.started,text_6.started,key_resp_6.started,instr2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,instr3.started,text_8.started,key_resp_5.started,instr3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,start_instr.started,text_13.started,key_resp_8.started,start_instr.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial.started,resp.started,surround_grating.started,center_grating.started,surround_grating.stopped,center_grating.stopped,text_4.started,trial.stopped,trials.resp.keys,trials.resp.rt,trials.resp.duration,end.started,text_14.started,key_resp.started,end.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,0.010616417042911053,0.020625875098630786,0.020625875098630786,2.7154850830556825,space,2.639253417029977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.715573083027266,2.741432083072141,2.741432083072141,2.969149750075303,space,0.22546424996107817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.982532750000246,3.0030487501062453,3.0030487501062453,4.51470058306586,space,1.501909000100568,None,,,,,,,,,,,,,,,,,,,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.521493292064406,4.530436417087913,4.530436417087913,9.097985583008267,space,4.558179125073366,None,,,,,,,,,,,,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-1.5,-15,p1,negs,100,0,0,0,right,1.279820500058122,None,,,,,,,,,0,0,0,69,9.122041708091274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.114410792011768,9.122041708091274,9.600449750083499,9.600449750083499,9.669374167104252,9.669374167104252,9.669374167104252,10.414450583048165,right,1.279820500058122,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,1,1,0,left,0.884743791888468,None,,,,,,,,,0,1,1,85,10.57186754210852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.415520625072531,10.57186754210852,10.91333608306013,10.91333608306013,10.985080250073224,10.985080250073224,10.985080250073224,11.464705208083615,left,0.884743791888468,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,0,p2,noss,0,2,2,0,right,0.8849103330867365,None,,,,,,,,,0,2,2,34,11.475421542068943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.465856042108499,11.475421542068943,11.962334958021529,11.962334958021529,12.035719083040021,12.035719083040021,12.035719083040021,12.365466958028264,right,0.8849103330867365,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,3,3,0,right,1.4240688750287518,None,,,,,,,,,0,3,3,40,12.373619875055738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36676929204259,12.373619875055738,12.861795542063192,12.861795542063192,12.936516542104073,12.936516542104073,12.936516542104073,13.806958708097227,right,1.4240688750287518,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,4,4,0,right,1.2388280420564115,None,,,,,,,,,0,4,4,102,13.812490667100064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.807992583024316,13.812490667100064,14.304858917021193,14.304858917021193,14.379468333092518,14.379468333092518,14.386106792022474,15.065432625007816,right,1.2388280420564115,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,5,5,0,left,1.1703159590251744,None,,,,,,,,,0,5,5,105,15.073663042043336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.066748625016771,15.073663042043336,15.563393542077392,15.563393542077392,15.633751792018302,15.633751792018302,15.633751792018302,16.248597167083062,left,1.1703159590251744,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,6,6,0,right,1.1841380420373753,None,,,,,,,,,0,6,6,135,16.257087833015248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.250297042075545,16.257087833015248,16.745343500049785,16.745343500049785,16.817836125032045,16.817836125032045,16.817836125032045,17.447293667006306,right,1.1841380420373753,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
1.5,15,m1,poss,100,7,7,0,left,4.358758207992651,None,,,,,,,,,0,7,7,81,17.45512637507636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.448332542087883,17.45512637507636,17.938405417022295,17.938405417022295,18.012816458009183,18.012816458009183,18.017300542094745,21.816590208094567,left,4.358758207992651,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.5,-15,m1,negs,100,8,8,0,right,1.2231739170383662,None,,,,,,,,,0,8,8,100,21.824891666998155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.817921542096883,21.824891666998155,22.311945124994963,22.311945124994963,22.386148833087645,22.386148833087645,22.386148833087645,23.051500333007425,right,1.2231739170383662,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,0,p2,noss,0,9,9,0,left,1.055014666984789,None,,,,,,,,,0,9,9,33,23.062770083080977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.05248845811002,23.062770083080977,23.546168583096005,23.546168583096005,23.618661000044085,23.618661000044085,23.629900833009742,24.132040417054668,left,1.055014666984789,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,15,PSE,poss,100,10,10,0,left,1.1514319580746815,None,,,,,,,,,0,10,10,99,24.140615958021954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.13384304207284,24.140615958021954,24.629629417089745,24.629629417089745,24.70245333306957,24.70245333306957,24.70245333306957,25.298639417043887,left,1.1514319580746815,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,11,11,0,left,1.0296662920154631,None,,,,,,,,,0,11,11,66,25.306721625034697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.299826417001896,25.306721625034697,25.795095667010173,25.795095667010173,25.869355375063606,25.869355375063606,25.869355375063606,26.3470082920976,left,1.0296662920154631,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,12,12,0,left,0.9739258750341833,None,,,,,,,,,0,12,12,46,26.35298608301673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34763658302836,26.35298608301673,26.83736858307384,26.83736858307384,26.912862249999307,26.912862249999307,26.918817833065987,27.331909792032093,left,0.9739258750341833,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
0.5,15,m2,poss,100,13,13,0,left,0.9377479999093339,None,,,,,,,,,0,13,13,47,27.34016037499532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.33323308301624,27.34016037499532,27.828703208011575,27.828703208011575,27.902955542085692,27.902955542085692,27.902955542085692,28.282070167013444,left,0.9377479999093339,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-1.5,-15,p1,negs,100,14,14,0,right,0.9741217920091003,None,,,,,,,,,0,14,14,8,28.2902925000526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.283612750004977,28.2902925000526,28.77902262506541,28.77902262506541,28.852727792109363,28.852727792109363,28.852727792109363,29.267752000014298,right,0.9741217920091003,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,15,15,0,right,1.0727042920188978,None,,,,,,,,,0,15,15,52,29.27938591700513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.26844375010114,29.27938591700513,29.762025792035274,29.762025792035274,29.83359883306548,29.83359883306548,29.846494833007455,30.3542621670058,right,1.0727042920188978,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,-15,p2,negs,100,16,16,0,right,0.943363375030458,None,,,,,,,,,0,16,16,12,30.36213962500915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.35534579202067,30.36213962500915,30.85606425011065,30.85606425011065,30.929957833024673,30.929957833024673,30.929957833024673,31.31512870802544,right,0.943363375030458,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-2.0,0,PSE,noss,0,17,17,0,left,0.9574311670148745,None,,,,,,,,,0,17,17,37,31.32333079201635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.31676250009332,31.32333079201635,31.812047417042777,31.812047417042777,31.885756542091258,31.885756542091258,31.885756542091258,32.28974704199936,left,0.9574311670148745,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,-15,p2,negs,100,18,18,0,right,0.9361637920374051,None,,,,,,,,,0,18,18,14,32.295169458026066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.291180333006196,32.295169458026066,32.78823270800058,32.78823270800058,32.86322791699786,32.86322791699786,32.86322791699786,33.23606937506702,right,0.9361637920374051,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,19,19,0,right,1.1616534580243751,None,,,,,,,,,0,19,19,50,33.24506250000559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.23712045804132,33.24506250000559,33.72852141701151,33.72852141701151,33.8022947080899,33.8022947080899,33.81329245807137,34.414403750095516,right,1.1616534580243751,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.5,15,p1,poss,100,20,20,0,right,1.6264895829372108,None,,,,,,,,,0,20,20,128,34.42192629200872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.41544804209843,34.42192629200872,34.91284504206851,34.91284504206851,34.98577275010757,34.98577275010757,34.98577275010757,36.05208737507928,right,1.6264895829372108,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-0.5,-15,p2,negs,100,21,21,0,right,0.94314545893576,None,,,,,,,,,0,21,21,115,36.06176645809319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05322325008456,36.06176645809319,36.54584104206879,36.54584104206879,36.618619417073205,36.618619417073205,36.62955104210414,37.014254125067964,right,0.94314545893576,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,15,PSE,poss,100,22,22,0,right,1.0778838330879807,None,,,,,,,,,0,22,22,138,37.022433417034335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01527708303183,37.022433417034335,37.51203995803371,37.51203995803371,37.58338425005786,37.58338425005786,37.58338425005786,38.103426375077106,right,1.0778838330879807,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,15,PSE,poss,100,23,23,0,right,1.324857624946162,None,,,,,,,,,0,23,23,139,38.111634250031784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.10440558299888,38.111634250031784,38.60481258307118,38.60481258307118,38.67949154204689,38.67949154204689,38.67949154204689,39.44759191700723,right,1.324857624946162,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
2.0,15,PSE,poss,100,24,24,0,left,3.5479783749906346,None,,,,,,,,,0,24,24,96,39.45412179210689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.44858175003901,39.45412179210689,39.94608862500172,39.94608862500172,40.01706283306703,40.01706283306703,40.01706283306703,43.00552400003653,left,3.5479783749906346,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,25,25,0,right,0.9953606670023873,None,,,,,,,,,0,25,25,92,43.01328329206444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.00656712509226,43.01328329206444,43.50190800009295,43.50190800009295,43.578567292075604,43.578567292075604,43.58368000003975,44.01268120808527,right,0.9953606670023873,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-1.5,-15,p1,negs,100,26,26,0,right,0.9381032909732312,None,,,,,,,,,0,26,26,108,44.017382292076945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.01327779202256,44.017382292076945,44.503019708092324,44.503019708092324,44.57992658310104,44.57992658310104,44.585954917012714,44.96577995806001,right,0.9381032909732312,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,27,27,0,right,1.0140060839476064,None,,,,,,,,,0,27,27,134,44.97350608301349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.96674891700968,44.97350608301349,45.46232591709122,45.46232591709122,45.53400954208337,45.53400954208337,45.53400954208337,45.99804479209706,right,1.0140060839476064,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
3.5,15,p2,poss,100,28,28,0,right,0.9580824169097468,None,,,,,,,,,0,28,28,53,46.00587854208425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.999424000037834,46.00587854208425,46.496234958060086,46.496234958060086,46.569152208045125,46.569152208045125,46.569152208045125,46.97297516709659,right,0.9580824169097468,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
-3.5,-15,m2,negs,100,29,29,0,right,0.9857286249753088,None,,,,,,,,,0,29,29,6,46.978290208033286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.973924125079066,46.978290208033286,47.468260375084355,47.468260375084355,47.54646866710391,47.54646866710391,47.55077200010419,47.973306750063784,right,0.9857286249753088,None,,,,,,,,591320,001,2025-08-16_12h31.50.944,tilt_mocs,2024.2.4,None,2025-08-16 12h31.58.000728 -0700,
